name,kind,city,region,country,date_granted,grant,address,lat,lon,wikipedia_url,image_source,image_title,image_url,photographer,licence,licence_url,credit_page,postable
Cincinnati Cumminsville,public,Cincinnati,Ohio,United States,"Apr 9, 1902",—,4219 Hamilton Ave.,,,,wikipedia-list,File:Northside_Library_Cincinnati_2019.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Northside_Library_Cincinnati_2019.jpg/1920px-Northside_Library_Cincinnati_2019.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Antony-22,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Northside_Library_Cincinnati_2019.jpg,yes
Cincinnati East End,public,Cincinnati,Ohio,United States,"Apr 9, 1902",—,3738 Eastern Ave.,,,,wikipedia-list,File:Former_Carnegie_library_in_Columbia-Tusculum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Former_Carnegie_library_in_Columbia-Tusculum.jpg/1920px-Former_Carnegie_library_in_Columbia-Tusculum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nyttend,Public domain,,https://commons.wikimedia.org/wiki/File:Former_Carnegie_library_in_Columbia-Tusculum.jpg,yes
Cincinnati Hyde Park,public,Cincinnati,Ohio,United States,"Apr 9, 1902",—,2747 Erie Ave.,,,,wikipedia-list,File:PLCH_Hyde_Park_Branch.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/PLCH_Hyde_Park_Branch.jpg/1920px-PLCH_Hyde_Park_Branch.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Eugene Kim from San Francisco, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:PLCH_Hyde_Park_Branch.jpg,yes
Cincinnati North Cincinnati,public,Cincinnati,Ohio,United States,"Apr 9, 1902",—,2802 Vine St.,,,,wikipedia-list,"File:Public_Library,_North,_Cincinnati,_OH.jpg",https://upload.wikimedia.org/wikipedia/commons/b/ba/Public_Library%2C_North%2C_Cincinnati%2C_OH.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"The Public Library of Cincinnati and Hamilton County, OH",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Public_Library,_North,_Cincinnati,_OH.jpg",yes
Cincinnati Norwood,public,Norwood,Ohio,United States,"Nov 3, 1904","$23,000",4325 Montgomery Rd.,,,,wikipedia-list,"File:Public_Library,_Norwood,_Cincinnati,_OH.jpg",https://upload.wikimedia.org/wikipedia/commons/4/49/Public_Library%2C_Norwood%2C_Cincinnati%2C_OH.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"The Public Library of Cincinnati and Hamilton County, OH",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Public_Library,_Norwood,_Cincinnati,_OH.jpg",yes
Cincinnati Price Hill,public,Cincinnati,Ohio,United States,"Apr 9, 1902",—,3215 Warsaw Ave.,,,,wikipedia-list,File:Cincinnati_Price_Hill_Carnegie_Library.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Cincinnati_Price_Hill_Carnegie_Library.jpg/1920px-Cincinnati_Price_Hill_Carnegie_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nyttend,Public domain,,https://commons.wikimedia.org/wiki/File:Cincinnati_Price_Hill_Carnegie_Library.jpg,yes
Cincinnati Walnut Hills,public,Cincinnati,Ohio,United States,"Apr 9, 1902",—,2533 Kemper Ln.,,,,wikipedia-list,"File:Public_Library,_Walnut_Hills,_Cincinnati,_OH.jpg",https://upload.wikimedia.org/wikipedia/commons/f/ff/Public_Library%2C_Walnut_Hills%2C_Cincinnati%2C_OH.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"The Public Library of Cincinnati and Hamilton County, OH",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Public_Library,_Walnut_Hills,_Cincinnati,_OH.jpg",yes
Cincinnati West End,public,Cincinnati,Ohio,United States,"Apr 9, 1902",—,NE corner of W. 8th St. & State Ave.,,,,wikipedia-list,"File:Public_Library,_West_End,_Cincinnati,_OH.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0f/Public_Library%2C_West_End%2C_Cincinnati%2C_OH.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"The Public Library of Cincinnati and Hamilton County, OH",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Public_Library,_West_End,_Cincinnati,_OH.jpg",yes
Cleveland Broadway,public,Cleveland,Ohio,United States,"Apr 4, 1903","$590,000",5437 Broadway Ave.,,,,wikipedia-list,File:Broadway_Avenue_Carnegie_Library.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Broadway_Avenue_Carnegie_Library.jpg/1920px-Broadway_Avenue_Carnegie_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nyttend,Public domain,,https://commons.wikimedia.org/wiki/File:Broadway_Avenue_Carnegie_Library.jpg,yes
Cleveland Brooklyn,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,3706 Pearl Rd.,,,,wikipedia-list,"File:Brooklyn_Carnegie_Library,_Cleveland_Ohio.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6a/Brooklyn_Carnegie_Library%2C_Cleveland_Ohio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Chris Light,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Brooklyn_Carnegie_Library,_Cleveland_Ohio.jpg",yes
Cleveland Carnegie West,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,1900 Fulton Rd.,,,,wikipedia-list,"File:Carnegie_West_Branch,_Cleveland,_OH_Public_Library.jpg",https://upload.wikimedia.org/wikipedia/commons/f/fd/Carnegie_West_Branch%2C_Cleveland%2C_OH_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Scott Pease,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Carnegie_West_Branch,_Cleveland,_OH_Public_Library.jpg",yes
Cleveland East 79th,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,1215 E. 79th St.,,,,wikipedia-list,"File:East_79th_Branch_of_the_Cleveland,_OH_Public_Library.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/East_79th_Branch_of_the_Cleveland%2C_OH_Public_Library.jpg/1920px-East_79th_Branch_of_the_Cleveland%2C_OH_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Cleveland Public Library,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:East_79th_Branch_of_the_Cleveland,_OH_Public_Library.jpg",yes
Cleveland Hough,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,1765 Crawford Rd.,,,https://en.wikipedia.org/wiki/The_African_American_Museum_in_Cleveland,wikipedia-list,File:Afommus.jpg,https://upload.wikimedia.org/wikipedia/commons/5/55/Afommus.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Susan Donovan,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Afommus.jpg,yes
Cleveland Jefferson,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,850 Jefferson Ave.,,,,wikipedia-list,"File:Jefferson_Branch,_Cleveland,_OH_Public_Library.jpg",https://upload.wikimedia.org/wikipedia/commons/6/63/Jefferson_Branch%2C_Cleveland%2C_OH_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Scott Pease,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Jefferson_Branch,_Cleveland,_OH_Public_Library.jpg",yes
Cleveland Lorain,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,8216 Lorain Ave.,,,,wikipedia-list,"File:Lorain_Ave_Carnegie_Library_in_the_City_of_Cleveland,_Ohio.jpg",https://upload.wikimedia.org/wikipedia/commons/2/27/Lorain_Ave_Carnegie_Library_in_the_City_of_Cleveland%2C_Ohio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Chris Light,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Lorain_Ave_Carnegie_Library_in_the_City_of_Cleveland,_Ohio.jpg",yes
Cleveland Miles Park,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,9250 Miles Park Ave.,,,,wikipedia-list,"File:Miles_Park_Branch,_Cleveland,_OH_Public_Library.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Miles_Park_Branch%2C_Cleveland%2C_OH_Public_Library.jpg/1920px-Miles_Park_Branch%2C_Cleveland%2C_OH_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Cleveland Public Library,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Miles_Park_Branch,_Cleveland,_OH_Public_Library.jpg",yes
Cleveland Quincy,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,2390 E. 79th St.,,,,wikipedia-list,"File:Quincy_Branch,_Cleveland_OH_Public_Library.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Quincy_Branch%2C_Cleveland_OH_Public_Library.jpg/1920px-Quincy_Branch%2C_Cleveland_OH_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Cleveland Public Library,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Quincy_Branch,_Cleveland_OH_Public_Library.jpg",yes
Cleveland Saint Clair,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,1368 E. 55th St.,,,,wikipedia-list,File:Lake_Shore_Bank_and_Cleveland_Public_Library_St._Clair_Branch.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Lake_Shore_Bank_and_Cleveland_Public_Library_St._Clair_Branch.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"Office of Redevelopment, Ohio Department of Development",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Lake_Shore_Bank_and_Cleveland_Public_Library_St._Clair_Branch.jpg,yes
Cleveland South,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,3096 Scranton Rd.,,,,wikipedia-list,"File:South_Branch_Carnegie_Library_in_Cleveland,_Ohio.jpg",https://upload.wikimedia.org/wikipedia/commons/9/90/South_Branch_Carnegie_Library_in_Cleveland%2C_Ohio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Chris Light,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:South_Branch_Carnegie_Library_in_Cleveland,_Ohio.jpg",yes
Cleveland Sterling,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,2200 E. 30th St.,,,,wikipedia-list,"File:Sterling_Branch,_Cleveland,_OH_Public_Library.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Sterling_Branch%2C_Cleveland%2C_OH_Public_Library.jpg/1920px-Sterling_Branch%2C_Cleveland%2C_OH_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Scott Pease,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Sterling_Branch,_Cleveland,_OH_Public_Library.jpg",yes
Cleveland Superior,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,1351 E. 105th St.,,,,wikipedia-list,File:Public_Library_Carnegie_Superior_Branch.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Public_Library_Carnegie_Superior_Branch.jpg/1920px-Public_Library_Carnegie_Superior_Branch.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nyttend,Public domain,,https://commons.wikimedia.org/wiki/File:Public_Library_Carnegie_Superior_Branch.jpg,yes
Cleveland Woodland,public,Cleveland,Ohio,United States,"Apr 4, 1903",—,5806 Woodland Ave.,,,,wikipedia-list,"File:Woodland_Branch,_Cleveland,_OH_Public_Library.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Woodland_Branch%2C_Cleveland%2C_OH_Public_Library.jpg/1920px-Woodland_Branch%2C_Cleveland%2C_OH_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Cleveland, OH Public Library Archives",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Woodland_Branch,_Cleveland,_OH_Public_Library.jpg",yes
Clyde,public,Clyde,Ohio,United States,"Dec 2, 1904","$12,500",222 W. Buckeye St.,,,,wikipedia-list,File:Clyde-Carnegie_Library_PC110097.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Clyde-Carnegie_Library_PC110097.jpg/1920px-Clyde-Carnegie_Library_PC110097.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chris Light (talk),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Clyde-Carnegie_Library_PC110097.jpg,yes
Columbus,public,Columbus,Ohio,United States,"Dec 30, 1901","$200,000",96 S. Grant Ave.,,,"https://en.wikipedia.org/wiki/Main_Library_(Columbus,_Ohio)",wikipedia-list,"File:Carnegie_Library,_Columbus,_Ohio_(Postcard).jpg",https://upload.wikimedia.org/wikipedia/commons/6/61/Carnegie_Library%2C_Columbus%2C_Ohio_%28Postcard%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Unknown authorUnknown author,Public domain,,"https://commons.wikimedia.org/wiki/File:Carnegie_Library,_Columbus,_Ohio_(Postcard).jpg",yes
Coshocton,public,Coshocton,Ohio,United States,"Dec 27, 1902","$17,000",4th and Chestnut Sts.,,,,wikipedia-list,File:Coshocton_Carnegie_library.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Coshocton_Carnegie_library.jpg/1920px-Coshocton_Carnegie_library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nyttend,Public domain,,https://commons.wikimedia.org/wiki/File:Coshocton_Carnegie_library.jpg,yes
Dayton East 5th,public,Dayton,Ohio,United States,"Jan 6, 1911","$50,000",2160 E. 5th St.,,,,wikipedia-list,"File:Dayton_East_Library,_OH.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c1/Dayton_East_Library%2C_OH.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"Permission from Dayton Metro Library, OH",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Dayton_East_Library,_OH.jpg",yes
Dayton West 5th,public,Dayton,Ohio,United States,"Jan 6, 1911",—,1612 W. 5th St.,,,,wikipedia-list,"File:Dayton_West_Library,_OH.jpg",https://upload.wikimedia.org/wikipedia/commons/1/16/Dayton_West_Library%2C_OH.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"Permission from Dayton Metro Library, OH",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Dayton_West_Library,_OH.jpg",yes
Defiance,public,Defiance,Ohio,United States,"Nov 25, 1903","$22,000",320 Fort St.,,,https://en.wikipedia.org/wiki/Defiance_Public_Library,wikipedia-list,File:Defiance_Public_Library.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Defiance_Public_Library.jpg/1920px-Defiance_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nyttend,Public domain,,https://commons.wikimedia.org/wiki/File:Defiance_Public_Library.jpg,yes
Delaware,public,Delaware,Ohio,United States,"Dec 27, 1902","$21,500",101 N. Sandusky St.,,,https://en.wikipedia.org/wiki/Delaware_Public_Library,wikipedia-list,File:Delaware_Public_Library_entrance.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Delaware_Public_Library_entrance.jpg/1920px-Delaware_Public_Library_entrance.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nyttend,Public domain,,https://commons.wikimedia.org/wiki/File:Delaware_Public_Library_entrance.jpg,yes
Delphos,public,Delphos,Ohio,United States,"May 2, 1911","$12,500",309 W. 2nd St.,,,,,,,,,,,no
East Cleveland,public,East Cleveland,Ohio,United States,"Dec 20, 1904","$35,000",14101 Euclid Ave.,,,,wikipedia-list,File:EastClevelandPublicLibrary-Jan2017.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/EastClevelandPublicLibrary-Jan2017.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,State Library of Ohio,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:EastClevelandPublicLibrary-Jan2017.jpg,yes
East Liverpool,public,East Liverpool,Ohio,United States,"Jun 30, 1899","$50,000",219 E. 4th St.,,,"https://en.wikipedia.org/wiki/Carnegie_Public_Library_(East_Liverpool,_Ohio)",wikipedia-list,"File:Carnegie_Public_Library,_East_Liverpool.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Carnegie_Public_Library%2C_East_Liverpool.jpg/1920px-Carnegie_Public_Library%2C_East_Liverpool.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nyttend,Public domain,,"https://commons.wikimedia.org/wiki/File:Carnegie_Public_Library,_East_Liverpool.jpg",yes
Fostoria,public,Fostoria,Ohio,United States,"Mar 20, 1903","$20,000",205 Perry St.,,,,wikipedia-list,"File:Kaubisch_Library,_Fostoria_OH_1924.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Kaubisch_Library%2C_Fostoria_OH_1924.jpg/1920px-Kaubisch_Library%2C_Fostoria_OH_1924.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Shallon Gabel shared from Archives,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Kaubisch_Library,_Fostoria_OH_1924.jpg",yes
Galion,public,Galion,Ohio,United States,"Apr 11, 1902","$15,000",123 N. Market St.,,,,wikipedia-list,"File:Galion,_Ohio.jpg",https://upload.wikimedia.org/wikipedia/commons/8/8b/Galion%2C_Ohio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Mackinacbreezer,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Galion,_Ohio.jpg",yes
Gallipolis,public,Gallipolis,Ohio,United States,"Dec 27, 1902","$12,500",61 State St.,,,,wikipedia-list,File:Carnegie_library_in_Gallipolis.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Carnegie_library_in_Gallipolis.jpg/1920px-Carnegie_library_in_Gallipolis.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nyttend,Public domain,,https://commons.wikimedia.org/wiki/File:Carnegie_library_in_Gallipolis.jpg,yes
Geneva,public,Geneva,Ohio,United States,"Dec 14, 1908","$10,000",117 W. Main St.,,,,wikipedia-list,"File:Geneva,_OH_Public_Library.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0f/Geneva%2C_OH_Public_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,C. Hanchey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Geneva,_OH_Public_Library.jpg",yes
Germantown,public,Germantown,Ohio,United States,"Dec 20, 1904","$10,000",47 W. Center St.,,,,wikipedia-list,File:Germantown_Historical_Society.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Germantown_Historical_Society.JPG/1920px-Germantown_Historical_Society.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Pjsham,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Germantown_Historical_Society.JPG,yes
